product_name,product_slug,product_content,product_status,menu_order,product_date,post_parent,comment_status,sku,downloadable,virtual,visibility,stock_qty,stock_status,backorders,manage_stock,regular_price,sale_price,weight,length,width,height,upsell_ids,crosssell_ids,sold_individually,download_limit,download_expiry,purchase_note,featured_image,product_type,product_category,product_tag,product_shipping_class,product_attribute_name,product_attribute_value,product_attribute_visible
MYOBOL,MYOBOL,"How YK11 Works
In 2011, Yuichiro Kanno of Toho University published the results of an initial study on YK11, confirming that the rare compound was a SARM.

YK11 attaches itself to the AR (androgen receptor), but only inducts methods that lead to the traditional side effects of androgens such as growth of body hair and prostate and enhanced aggression – to a restricted degree.

Most SARMS have quite limited androgenic side effects, but frequently only quite few anabolic effects when likened to testosterone. But, this doesn’t occur for YK11 as reported in Biological and Pharmaceutical Bulletin in 2013.

Kanno tested C2C12 muscle cells and not lab animals or humans. It has been discovered that muscle cells produce more anabolic factors if exposed to 500 nmol (nanomoles) YK11 than if you expose the same muscle cells to 500 nmol DHT.

YK11 induces muscle cells to make more follistatin (more than DHT does) – a strong myostatin inhibitor. YK11 works through the androgen receptor.

With that said, YK11 can be as good as testosterone in terms of muscle strengthening, but minus the detrimental side effects.",Publish,0,12/9/2018,0,1,sarm04,no,no,1,1,1,1,no,79.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/files/myobol.png,,Supplements|SARMS|Malay,,class 1,,,
NUTRABOL,NUTRABOL,"So How Does RAD 140 SARM Work?
According to the Cambridge-based pharmaceuticals company Radius, the potent, orally bioavailable and nonsteroidal RAD 140 SARM is designed to make the hormonal receptors in the tissues of the body act the same way as if they’re getting a good dose of testosterone, setting off the same effects as if you’re cycling with prohormones and anabolic steroids minus unwanted side effects.

Moreover, clinical studies also show that RAD 140 SARM also has a few other benefits, which we will discuss more thoroughly in a moment.",Publish,0,12/10/2018,0,1,sarm05,no,no,1,1,1,1,no,79.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/files/nutrabol.png,,Supplements|SARMS|Malay,,class 1,,,
OSTAPURE,OSTAPURE,"Benefits of Ostarine
MK-2866 can give you:

Increased Lean Mass Gains
Better Strength
More Endurance
Joint Healing Abilities
Anabolic (Even At Doses As Low As 3 Mg)
",Publish,0,12/11/2018,0,1,sarm06,no,no,1,1,1,1,no,44.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/files/ostapure.jpg,,Supplements|SARMS|Malay,,class 1,,,
STENABOL,STENABOL,"The Benefits of GW 501516
GW 501516 Is The “Ultimate Endurance Enhancer” – It’s Used By Elite Athletes And Competitors For A Reason.
Gives You Insane Energy Levels – So You Can Push Harder In The Gym, Increase Your Intensity, And Bust Through Plateaus Like Never Before.
Decreases Recovery Time – Meaning You Can Lift Almost Every Day While Taking GW.
Will Rapidly Melt Fat, But Is NON CATABOLIC. That Means You’ll Keep All Your Gains While Getting Leaner.
Will Get You Immediate, Noticeable Results: Literally On The First Dose.
Provides One Of The Cleanest Energies. It’s Not A Stimulant, So You Won’t Crash Or Feel Anxious At All.
The Ability To Run For As Long As 12 Weeks. You’ll Get Better And Better Results The Longer You Take It.
Is Versatile – Can Be Stacked With Virtually Anything.
Can Be Used While Cutting Or Bulking. Cardarine Will Accelerate Your Results No Matter What You Do.
Gives You An Overall Sense Of Health And Well Being. You’ll Feel Amazing While You’re On It.
No Side Effects, Liver Toxicity, Or Suppression Have Been Reported. There’s No Need For  PCT Either.
Called The Possible Cure For Obesity, Cardarine Allows You To Lose Weight By Using Fat Stores For Energy Rather Than Carbohydrates.",Publish,0,12/12/2018,0,1,sarm07,no,no,1,1,1,1,no,59.99,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://malaytiger-shop.org/uploads/files/stenabol.png,,Supplements|SARMS|Malay,,class 1,,,
CYPIOGER – Testosterone Cypionate,CYPIOGER – Testosterone Cypionate,"The effects of testosterone in humans and other vertebrates occur by way of two main mechanisms: by activation of the androgen receptor /directly or as DHT/, and by conversion to estradiol and activation of certain estrogen receptors.

Free testosterone is transported into cytoplasm of target tissue cells, where it can bind to the androgen receptor, or can be reduced to 5-a di-hydrotestosterone by the cytoplasmic enzyme 5-alpha reductase. DHT binds to the same androgen receptor even more strongly than testosterone, so that its androgenic potency is about 5 times that of free testosterone. DHT-receptor complex under goes a structural change that allows it to move into the cell nucleus and bind directly to specific nucleotide sequences of the chromosomal DNA. The areas of binding are called hormone response elements, and influence transcriptional activity of certain genes, producing the androgen effects. Androgen receptors occur in many different vertebrate body system tissues, and both males and females respond similarly to similar levels. Greatly differing amounts of testosterone prenatally, at puberty, and throughout life account for a share of biological differences between males and females.",Publish,0,12/12/2018,0,1,thaiger01,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,http://thaigerlabs.com/wp-content/uploads/2015/01/cypioger-product.jpg,,Supplements|Steroids|ThaigerLabs,,class 1,,,
STANAGER – Stanazolol,STANAGER – Stanazolol,"Anabolic steroids such as STANAGER  synthetic derivatives of the male hormone testosterone. Stanozolol has a pronounced anabolic effect with fewer masculinizing side effects than testosterone and some other synthetic anabolic steroids. Anabolic steroids are used in stimulating appetite and increasing weight gain, strength, and vigor. They should be used as a part of an overall program with other supportive and nutritional therapies. STANAGER is very popular anabolic steroid and is a derivative of DHT. It is a relatively low androgenic steroid which does not seem to aromatize. It can be toxic to the liver in excessive dosages.",Publish,0,12/13/2018,0,1,thaiger02,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,http://thaigerlabs.com/wp-content/uploads/2015/02/stanager-product.jpg,,Supplements|Steroids|ThaigerLabs,,class 1,,,
PARAGER – Trenbolone Acetate,PARAGER – Trenbolone Acetate,"Trenbolone acetate, when injected, provides a peak release of the base steroid, about one day after injection. Trenbolone acts similarly to testosterone, although it has a binding affinity for the androgen receptor five times as high as that of testosterone. It does also carry a more favorable balance towards anabolism than androgenism. Once metabolized, the drug has the effect of increasing nitrogen uptake by muscles, leading to an increase in the rate of protein synthesis. It also has the secondary effects of stimulating appetite, reducing the amount of fat being deposited in the body, and decreasing the rate of catabolism. Trenbolone has proven safer with users as it is not metabolized by aromatase or 5a-reductase into estrogenic compounds such as estradiol, or into DHT. This means that it also does not cause any water retention normally associated with highly androgenic steroidal compounds like methandrostenolone. Trenbolone and it’s derivative 17epi-trenbolone are both excreted in urine as conjugates that can be hydrolyzed with beta-glucuronidase. This implies that trenbolone leaves the body as beta-glucuronidase or sulfates. Trenbolone acetate has a half life of 2-3 days.",Publish,0,12/14/2018,0,1,thaiger03,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,http://thaigerlabs.com/wp-content/uploads/2015/02/parager-product.jpg,,Supplements|Steroids|ThaigerLabs,,class 1,,,
MULTITESTOGER – four testosterone mix,MULTITESTOGER – four testosterone mix,"Testosterone blend. The substance typically contains four different Testosterone esters: Testosterone propionate (42 mg); Testosterone phenylpropionate (84 mg); Testosterone isocaproate (84mg); and Testosterone decanoate (140 mg), although a lower dosed version is also produced.",Publish,0,12/15/2018,0,1,thaiger04,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,http://thaigerlabs.com/wp-content/uploads/2015/02/multitestoger-product.jpg,,Supplements|Steroids|ThaigerLabs,,class 1,,,
BOLDAGER – Boldenone Undecylenate,BOLDAGER – Boldenone Undecylenate,"Boldenone Undecylenate , when injected, provides a peak release of the base steroid, within a few days after injection and sustain hormone release for approximately 3-4 weeks. Boldenone acts similarly to testosterone, although it is much less estrogenic. It does also carry a more favorable balance towards anabolism than androgenism. Boldenone also differs from testosterone in its lower ability to interact with the 5-alpha reductase enzyme. This is the enzyme responsible for forming di-hydrotestosterone from testosterone, which is a much more potent activator of the androgen receptor, causing acne, baldness and prostate enlargement. This means that, on this aspect, is safer than testosterone. This also means that it does not cause the high water retention normally associated with highly androgenic steroidal compounds like methandrostenolone. Once metabolized, the drug has the effect of increasing nitrogen uptake by muscles, leading to an increase in the rate of protein synthesis. It also has the secondary effects of stimulating appetite, reducing the amount of fat being deposited in the body, and decreasing the rate of catabolism. Boldenone, once in the blood, has a half life of about 14 days.",Publish,0,12/16/2018,0,1,thaiger05,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,http://thaigerlabs.com/wp-content/uploads/2015/02/boldager-product.jpg,,Supplements|Steroids|ThaigerLabs,,class 1,,,
MASTAGER – Drostanolone Propionate,MASTAGER – Drostanolone Propionate,"Drostanolonum Propionate, when injected, provides a peak release of the base steroid about one day after injection. Drostanolonum acts similarly to testosterone, although has proven safer with users as it is not metabolized by aromatase or 5a-reductase into estrogenic compounds such as estradiol, or into DHT. It does also carry a more favorable balance towards anabolism than androgenism. This also means that it does not cause the high water retention normally associated with highly androgenic steroidal compounds like methandrostenolone. Once metabolized, the drug has the effect of increasing nitrogen uptake by muscle, leading to an increasing in the rate of protein synthesis. It also has the secondary effects of stimulating appetite, reducing the amount of fat being deposited in the body, and decreasing the rate of catabolism. Drostanolonum Propionate has a half of 2-3 days.",Publish,0,12/17/2018,0,1,thaiger06,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,http://thaigerlabs.com/wp-content/uploads/2015/02/mastager-product.jpg,,Supplements|Steroids|ThaigerLabs,,class 1,,,
DECAGER – Nandrolone Decanoate,DECAGER – Nandrolone Decanoate,"Nandrolone acts similarly to testosterone, although it has less side effects for the same anabolic results, because it dose carry a more favorable balance towards anabolism than androgenism. Although less estrogenic than testosterone, in high doses can cause water retention and gynecomastia. Once metabolized, the drug has the effect of increasing nitrogen uptake by muscles, leading to an increase in the rate of protein synthesis. It also has the secondary effects of stimulating appetite, reducing the amount of fat being deposited in the body, and decreasing the rate of catabolism.",Publish,0,12/18/2018,0,1,thaiger07,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,http://thaigerlabs.com/wp-content/uploads/2015/02/decager-product.jpg,,Supplements|Steroids|ThaigerLabs,,class 1,,,
ENANGER – Testosterone Enanthate,ENANGER – Testosterone Enanthate,"Testosterone is the primary endogenous androgen. Androgen receptors occur in many different vertebrate body system tissues, and both males and females respond similarly to similar levels. Greatly differing amounts of testosterone prenatally, at puberty, and throughout life account for a share of biological differences between males and females.

",Publish,0,12/19/2018,0,1,thaiger08,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,http://thaigerlabs.com/wp-content/uploads/2015/02/enanger-product.jpg,,Supplements|Steroids|ThaigerLabs,,class 1,,,
PROPIOGER – Testosterone Propionate,PROPIOGER – Testosterone Propionate,"The effects of testosterone in humans and other vertebrates occur by way of two main mechanisms: by activation of the androgen receptor /directly or as DHT/, and by conversion to estradiol and activation of certain estrogen receptors. Free testosterone is transported into cytoplasm of target tissue cells, where it can bind to the androgen receptor, or can be reduced to 5-a di-hydrotestosterone by the cytoplasmic enzyme 5-alpha reductase. DHT binds to the same androgen receptor even more strongly than testosterone, so that its androgenic potency is about 5 times that of free testosterone. DHT-receptor complex under goes a structural change that allows it to move into the cell nucleus and bind directly to specific nucleotide sequences of the chromosomal DNA. The areas of binding are called hormone response elements, and influence transcriptional activity of certain genes, producing the androgen effects. Androgen receptors occur in many different vertebrate body system tissues, and both males and females respond similarly to similar levels. Greatly differing amounts of testosterone prenatally, at puberty, and throughout life account for a share of biological differences between males and females.",Publish,0,12/20/2018,0,1,thaiger09,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,http://thaigerlabs.com/wp-content/uploads/2015/02/propiger-product.jpg,,Supplements|Steroids|ThaigerLabs,,class 1,,,
MULTIDECAGER – Nandrolone mix,MULTIDECAGER – Nandrolone mix,"Nandrolone acts similarly to testosterone, although it has less side effects for the same anabolic results, because it dose carry a more favorable balance towards anabolism than androgenism. Nandrolone Phenylpropionate (NPP) is the lesser known and less popular phenylpropionate ester version of nandrolone. The main reason Nandrolone Phenylpropionate never became as popular as the deca ester is because of the availability and the small amount of amount per ml in the pharm grade version.

",Publish,0,12/21/2018,0,1,thaiger10,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,http://thaigerlabs.com/wp-content/uploads/2015/09/multidecager-product.jpg,,Supplements|Steroids|ThaigerLabs,,class 1,,,
CUTSGER – Cuts mix,CUTSGER – Cuts mix,"Androgen receptors occur in many different vertebrate body system tissues, and both males and females respond similarly to similar levels. Drostanolonum acts similarly to testosterone, although has proven safer with users as it is not metabolized by aromatase or 5a-reductase into estrogenic compounds such as estradiol, or into DHT. Trenbolone acts similarly to testosterone, although it has a binding affinity for the androgen receptor five times as high as that of testosterone. It does also carry a more favorable balance towards anabolism than androgenism.",Publish,0,12/22/2018,0,1,thaiger11,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,http://thaigerlabs.com/wp-content/uploads/2015/09/cutsger-product.jpg,,Supplements|Steroids|ThaigerLabs,,class 1,,,
TRINAGER – Trenbolone,TRINAGER – Trenbolone,TRINAGER – Trenbolone,Publish,0,12/23/2018,0,1,thaiger12,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,http://thaigerlabs.com/wp-content/uploads/2016/02/trinager-product.jpg,,Supplements|Steroids|ThaigerLabs,,class 1,,,
GHRP-6 – GH Releasing Peptide,GHRP-6 – GH Releasing Peptide,GHRP-6 – GH Releasing Peptide,Publish,0,12/24/2018,0,1,thaiger13,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,http://thaigerlabs.com/wp-content/uploads/2016/02/ghrp-6-product.jpg,,Supplements|Steroids|ThaigerLabs,,class 1,,,
HEXAGER – Trenbolone Hexahydrobenzylcarbonate,HEXAGER – Trenbolone Hexahydrobenzylcarbonate,HEXAGER – Trenbolone Hexahydrobenzylcarbonate,Publish,0,12/25/2018,0,1,thaiger14,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,http://thaigerlabs.com/wp-content/uploads/2016/02/hexager-product.jpg,,Supplements|Steroids|ThaigerLabs,,class 1,,,
GHRP-2 – GH releasing peptide,GHRP-2 – GH releasing peptide,GHRP-2 – GH releasing peptide,Publish,0,12/26/2018,0,1,thaiger15,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,http://thaigerlabs.com/wp-content/uploads/2016/02/ghrp-3-product.jpg,,Supplements|Steroids|ThaigerLabs,,class 1,,,
Andro Pre-Workout,Andro Pre-Workout,"Andro Pre-Workout is the ultimate muscle mass prohormone and energy booster manufactured by USA LABZ. It is designed specifically to help you. Achieve spartan-like body with increased bulk and mass. These are all achieved through the insane workout energy it provides and more importantly, increase in muscle mass. 1-Andro, or 1-Androsterone is a non-methylated prohormone whose primary metabolite is 1-Androstendione or 1-AD (1-androstene 3b-ol, 17-one ). 1-Andro has twice the anabolic strength of testosterone. 1,3-DMAA is a neural stimulant with a structure similar to Ephedrine and adrenaline that has been used as a pre-workout stimulant.",Publish,0,12/26/2018,0,1,usalabz01,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://usalabz.com/img/usalabz_products/1-Andro.png,,Supplements|SARMS|Usalabs,,class 1,,,
androstarine,androstarine,"Contain: S-3-(4-acetylaminophenoxy)-2-hydroxy-2-methyl-N-(4-nitro-3- trifluoromethylpheanyl)propionamide 25mg 4 androstene-3b-ol, 17-one 200mg 
USA LABZ is the pioneer in the Bodybuilding and Prohormone industry by being the first company to introduce the revolutionary combination of the SARM Andarine and prohormone 4-Andro. 4-Androsterone is a powerful anabolic agent which converts into testosterone through a two step conversion after being consumed. Once absorbed into the user’s bloodstream and converted into testosterone, the compound will begin to have very high anabolic behavior. Yielding gains both in strength and size while improving libido and providing the user with an amazing sense of well being or “Alpha Male Euphoria”. Andarine (S-4) causes significant weight loss by binding to the androgen receptors - it allows fat to be oxidised, and it displays potent nutrient partitioning affects, causing more calories to be used to build and repair muscle.",Publish,0,12/27/2018,0,1,usalabz02,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://usalabz.com/img/usalabz_products/4-androstarine.png,,Supplements|SARMS|Usalabs,,class 1,,,
Androbolic 250,Androbolic 250,"Androbolic 250 contains 5 Anabolic compounds that will kick your growth into high gear.
This product is formulated to deliver 8 hours of growth inducing compounds per serving.
This is done by a unique system of delivery called “Controlled Release Technology”.
Once these compounds reach your muscle, they are released over the next 6-8 hours. 
So when one ingredient starts to weaken in effect, the next ingredient carries the torch!
The 5 ingredients work their magic for 8 continuous hours.
The end result, you get 8 half of you waking day having your body in an anabolic state.
Each capsule of Androbolic contains: Proprietary ProHormone and Anabolic Blend (Androstenolone Acetate, 1-Andostene-3-ol, 17-one Caproate, 3b-Hydroxy-Etioallochalan-17-one, 4-Androstenolone) 500mg",Publish,0,12/28/2018,0,1,usalabz03,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://usalabz.com/img/usalabz_products/Androbolic.png,,Supplements|SARMS|Usalabs,,class 1,,,
ECA+,ECA+,"The effects of the ECA Stack (Ephedrine, Caffeine and Aspirin) in weight loss are well known. We developed even stronger compound by adding 1,3-Dimethylamylamine and Yohimbine hcl . The combinations of ingredients work together to enhance your metabolic rate and kill calories. Thus it helps get ride of your fat, while also providing you with a boost of energy and mental focus. ECA++ is taken as a single daily dosage. It is best to take along with following a proper nutrition, hydration, and regular exercise regimen. The best results are seen when calorie intake is reduced and proper protein consumption is continued. ECA++ should only be taken for 30 days in a row at most followed by 60 days off. Each capsule contain: 
Ephedrine 30mg
Caffeine 250mg
Aspirin 150mg
1.3 DMAA 50mg
Yohimbine hcl 3mg
Dosage: Take one capsule 30 min before workout.",Publish,0,12/29/2018,0,1,usalabz04,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://usalabz.com/img/usalabz_products/ECA++.png,,Supplements|SARMS|Usalabs,,class 1,,,
Furazabolin,Furazabolin,"This compound is mild and good for first time users. It's also not methylated, which means no liver stress. Furazabolin is a better cutter than bulker, and is popular to stack with, becuase it's no methylated and has a low incident of sides. There is a reputation for a unique potency toward increasing androgen receptor density, suggesting it can be used to intensify the anabolic effects of other prohormones. For best results, cycle ""on"" this product for 6-8 weeks. Do not exceed 8 weeks of continuous use without at least 4 weeks as an ""off"" cycle 
Each capsule contain:
5a-androstano[2,3-c] furazan-17b-tetrahydropyranol ether 50mg
Dosage: As a dietary supplement, take 1-2 Furazabolin capsules twice daily.",Publish,0,12/30/2018,0,1,usalabz05,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://usalabz.com/img/usalabz_products/Furazabolin.png,,Supplements|SARMS|Usalabs,,class 1,,,
Kingsteron,Kingsteron,"Kingsteron is a revolutionary stack of Androstenedione, Boldenone acetate and Mesterolone. Mesterolone was indicated for treatment of testosterone deficiency, and male infertility problems. It also does possess anti-estrogen activity. Boldenone is known to provide lean, hard, water-free increases in muscle tissue. In Kingsteron, Boldenone is used as an “add-on” to improve the Androstenedione’s ability of greater muscle and strength gains. Dosage: 2 caps per day
Contains:
4-Androstene-3,17-dione 150mg
boldenone acetate 30mg
Mesterolone 30mg",Publish,0,12/31/2018,0,1,usalabz06,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://usalabz.com/img/usalabz_products/Kingsteron.png,,Supplements|SARMS|Usalabs,,class 1,,,
Ostarine,Ostarine,"Ostarine, also known as MK-2866, is a SARM (selective androgen receptor module) to avoid and treat muscle wasting. It can later on be a cure for avoiding atrophy (total wasting away of a body part), cachexia, sarcopenia and Hormone or Testosterone Replacement Therapy. Ostarine can bind to it too and will potentially produce the same kind of effects. It increases protein synthesis, development of skeletal muscle and bone density, and increased function of sexual organs. Ostarine has been shown to increase bone density, increase ligament damage healing time and increases collagen synthesis. Each capsule contains:
(2R)-3-(4-Cyanophenoxy)-N-[4-cyano-3-(trifluoromethyl)phenyl]-2-hydroxy-2-methylpropanamide 15mg",Publish,0,1/1/2019,0,1,usalabz07,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://usalabz.com/img/usalabz_products/Ostarine.png,,Supplements|SARMS|Usalabs,,class 1,,,
S4 Andarine,S4 Andarine,"Andarine (S-4) is categorized as a SARM as well as a research chemical. S-4 was designed to treat several severe medical conditions, such as, muscle wasting, osteoporosis and benign prostatic hyptertrophy, using the non-steroidal androgen antagonist bicalutamide as a lead compound. S4 provides huge amounts of strength, stamina and aides in rapid recovery. There is no estrogen conversion, no water retention or bloat and no toxicity. S4 is anabolic in nature so strength gains are obtained rapidly and lean mass is the primary attainment from use.
Each capsule contains:
S-3-(4-acetylaminophenoxy)-2-hydroxy-2-methyl-N-(4-nitro-3- trifluoromethylpheanyl)propionamide 25mg
",Publish,0,1/2/2019,0,1,usalabz08,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://usalabz.com/img/usalabz_products/S4_Andarine.png,,Supplements|SARMS|Usalabs,,class 1,,,
Boldenonin,Boldenonin,"Boldenone is a highly anabolic, moderately androgenic steroid. Boldenone Acetate also dramatically increases protein synthesis and red blood cell count meaning that nutrients are transported throughout the body much more effectively. Also, the increased red blood cell count caused by Boldenone Acetate also increases oxygen transportation throughout the body, thus giving athletes and bodybuilders much more endurance and the capability to endure cardio sessions for much longer periods of time, which obviously makes this drug even more popular among those looking to shed body fat.",Publish,0,1/3/2019,0,1,usalabz09,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://usalabz.com/img/usalabz_products/Boldenonin.png,,Supplements|SARMS|Usalabs,,class 1,,,
PCT assist,PCT assist,"PCT Assist is a complex product designed for the period after discontinuation of prohormones. It contains elements helping to restore testosterone levels, it is strongly anti-estrogenic, helps liver regeneration and protects the health of your heart and prostate. Dosage: It is used as a dietary supplement. Take 1 capsule three times a day, always 20 minutes before meal. Do not exceed the maximum daily dose of 3 capsules.",Publish,0,1/4/2019,0,1,usalabz10,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://usalabz.com/img/usalabz_products/PCT-assist.png,,Supplements|SARMS|Usalabs,,class 1,,,
Cardarine (GW 501516) 60caps,Cardarine (GW 501516) 60caps,"GW501516 is a chemical that binds to and activates the peroxisome proliferator activator receptor delta (PPAR delta). PPARẟ is a transcription factors, which is a protein that increases the expression of many genes. The activation of PPARẟ has significant implication in improving cardiovascular health, metabolism, and as an anti-inflammatory agent. GW 501516 activates AMP-activated protein kinase and stimulates glucose uptake in skeletal muscle tissue, and GW 501516 has been demonstrated to reverse metabolic abnormalities in obese men with pre-diabetic metabolic syndrome, most likely by stimulating fatty acid oxidation.
Each capsule contains Cardarine (GW 501516) 10mg As a dietary supplement, take 1-2 Cardarine capsules daily.

",Publish,0,1/5/2019,0,1,usalabz11,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://usalabz.com/img/usalabz_products/Cardarine.png,,Supplements|SARMS|Usalabs,,class 1,,,
Nutrobal (Mk-677) 60caps,Nutrobal (Mk-677) 60caps,"Nutrobal (also known as ibutamoren mesylate or MK-677), promotes the secretion of the growth hormone (GH) and increases insulin-like growth factor 1 (IGF-1). Nutrobal increases growth hormone levels, by mimicking the action of the hormone ghrelin, and binding to one of the ghrelin receptors (GHSR) in the brain. Activated GHSR stimulates growth hormone release from the brain. GHSR is found in brain regions that control appetite, pleasure, mood, biological rhythms, memory, and cognition. Nutrobal increases growth hormone levels with little or no increase in other hormones, such as cortisol. Some of the main benefits Increasing GHRH (growth hormone releasing hormone) release. Amplifying GHRH signaling in somatotrophs of the anterior pituitary gland. Reducing somatostatin release (somatostatin turns off GH release). Inhibiting of somatostatin receptor signaling.
Each capsule contains: Ibutamoren Mk-677 10mg Dosage: As a dietary supplement, take 1-2 Nutrobal capsules daily.",Publish,0,1/6/2019,0,1,usalabz12,no,no,1,1,1,1,no,0,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://usalabz.com/img/usalabz_products/Nutrobal.png,,Supplements|SARMS|Usalabs,,class 1,,,
BIOTECH LABS METHANDIENONE - 100 TABS -10 MG,BIOTECH LABS METHANDIENONE - 100 TABS -10 MG,"Biotech Labs Methandienone - 100 tabs - 10 mg

Methandienone, Dianabol, D-bol or Methandrostnolone is a strong steroid. Methandienone is an oral steroid that have a strong impact on protein exchange. This steroid influences on the increased protein synthesis, hence it speeds up the production of proteins in the body. This effect is expressed in the mean positive nitrogen balance in the body. Methandienone has a positive impact on the balance of calcium.

Preparation aromatise, part of the substance is converted into oestrogen, therefore, it is not recommended before competitions. 

In most cases, this problem is avoided by taking Clomid, Nolvadex or Proviron, so some athletes use it 3-4 days before the race. The doses ranges from 2 table. up to 20 or more tablets daily.",Publish,0,1/6/2019,0,1,brutalgor01,no,no,1,1,1,1,no,13,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://www.brutalgorilla.com/image/cache/data/biotech/methandienone-300x300.jpg,,Supplements|OralSteroids|Brutal,,class 1,,,
DANABOL 100X10MG MULTI,DANABOL 100X10MG MULTI,"Each tablet contains:

Methandienone - 10mg

Methandrostenolone, through its metabolic effects, stimulates the nervous, mental, and physical activities of a patient. Therefore, it should be used with caution in the presence of cardiovascular and renal diseases, especially in the elderly male. Prolonged administration or excessive dosage may cause inhibition of testicular function. As a result, oligospermia may develop, and there may be a decrease in ejaculatory volume. Anaphylactoid reactions, although rare, may occur, and treatment should be readily available. Hypersensitivity reactions_ inchulina rash and dermatitis_ have heen rennrted.",Publish,0,1/7/2019,0,1,brutalgor02,no,no,1,1,1,1,no,13,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://www.brutalgorilla.com/image/cache/data/Multipharm/danabol-300x300.jpg,,Supplements|OralSteroids|Brutal,,class 1,,,
DANABOL DS 10MG 500 TABS BODY RESEARCH,DANABOL DS 10MG 500 TABS BODY RESEARCH,"Trade Name: Danabol DS (Blue Hearts)
Subtsance: Methandienone / Methandrostenolone
Content: 10mg x 500 tablets
Manufacturer: Body Research

Danabol DS by Body Research (aka dianabol/ naposim ""Blue Hearts"", all are same drug: Methandienone/Methandrostenolone) has a very strong androgenic and anabolic affect which manifests itself in an enormous build up of strength and muscle mass. Dianabol is simply a mass building steroid that works quickly and reliably. A weight gain of 2-4 pounds per week in the first six weeks is normal with dianabol.",Publish,0,1/8/2019,0,1,brutalgor03,no,no,1,1,1,1,no,80,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,"https://www.brutalgorilla.com/image/cache/data/dispancery,%20march/danabol-300x300.jpg",,Supplements|OralSteroids|Brutal,,class 1,,,
METANAGER 10MG 100TABS,METANAGER 10MG 100TABS,Metanager 10mg 100tabs,Publish,0,1/9/2019,0,1,brutalgor04,no,no,1,1,1,1,no,20,0,100,50,50,50,0,0,yes,0,0,Only the best Supplements you can trust,https://www.brutalgorilla.com/image/cache/data/Thaiger%20Labs/Metanoger-300x300.png,,Supplements|OralSteroids|Brutal,,class 1,,,
